fact_id,fact_class,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_em,knockout_em
fact_000110,negative_control,14.115490913391113,14.168468475341797,0.052977561950683594,0,0
fact_000111,negative_control,13.200437545776367,13.252214431762695,0.051776885986328125,0,0
fact_000112,negative_control,16.681854248046875,16.621519088745117,-0.06033515930175781,0,0
fact_000113,negative_control,13.081480026245117,13.104728698730469,0.023248672485351562,0,0
fact_000114,negative_control,11.629294395446777,11.611583709716797,-0.01771068572998047,0,0
fact_000115,negative_control,11.270933151245117,11.263006210327148,-0.00792694091796875,0,0
fact_000116,negative_control,13.662162780761719,13.907760620117188,0.24559783935546875,0,0
fact_000117,negative_control,11.365219116210938,11.411031723022461,0.04581260681152344,0,0
fact_000118,negative_control,10.219470977783203,10.213446617126465,-0.006024360656738281,0,0
fact_000119,negative_control,18.621274948120117,18.5981388092041,-0.023136138916015625,0,0
fact_000120,negative_control,11.881681442260742,11.872245788574219,-0.009435653686523438,0,0
fact_000121,negative_control,10.809932708740234,10.660222053527832,-0.14971065521240234,0,0
fact_000122,negative_control,10.11463737487793,10.372140884399414,0.2575035095214844,0,0
fact_000123,negative_control,12.086944580078125,11.941164016723633,-0.1457805633544922,0,0
fact_000124,negative_control,13.358983993530273,13.302069664001465,-0.056914329528808594,0,0
fact_000125,negative_control,11.562967300415039,11.5834379196167,0.020470619201660156,0,0
fact_000126,negative_control,13.892827987670898,13.894832611083984,0.0020046234130859375,0,0
fact_000127,negative_control,11.55927848815918,11.502704620361328,-0.05657386779785156,0,0
fact_000128,negative_control,11.077885627746582,11.047311782836914,-0.03057384490966797,0,0
fact_000129,negative_control,13.523507118225098,13.572099685668945,0.048592567443847656,0,0
fact_000130,negative_control,21.010868072509766,21.00058364868164,-0.010284423828125,0,0
fact_000131,negative_control,13.552582740783691,13.515295028686523,-0.03728771209716797,0,0
fact_000132,negative_control,17.13836669921875,17.091997146606445,-0.04636955261230469,0,0
fact_000133,negative_control,9.763506889343262,9.762895584106445,-0.0006113052368164062,0,0
fact_000134,negative_control,8.708303451538086,8.706727981567383,-0.001575469970703125,0,0
fact_000135,negative_control,11.309610366821289,11.309061050415039,-0.00054931640625,0,0
fact_000136,negative_control,14.3978853225708,14.499207496643066,0.10132217407226562,0,0
fact_000137,negative_control,20.863859176635742,20.8504638671875,-0.013395309448242188,0,0
fact_000138,negative_control,11.368240356445312,11.309660911560059,-0.058579444885253906,0,0
fact_000139,negative_control,13.162553787231445,13.155354499816895,-0.007199287414550781,0,0
fact_000140,negative_control,10.11306095123291,10.128087997436523,0.015027046203613281,0,0
fact_000141,negative_control,8.999031066894531,8.960491180419922,-0.038539886474609375,0,0
fact_000142,negative_control,11.477724075317383,11.473155975341797,-0.0045680999755859375,0,0
fact_000143,negative_control,12.262683868408203,12.315471649169922,0.05278778076171875,0,0
fact_000144,negative_control,11.436145782470703,11.413677215576172,-0.02246856689453125,0,0
fact_000145,negative_control,9.710018157958984,9.70533275604248,-0.004685401916503906,0,0
fact_000146,negative_control,15.960698127746582,16.243282318115234,0.28258419036865234,0,0
fact_000147,negative_control,11.920702934265137,11.882804870605469,-0.03789806365966797,0,0
fact_000148,negative_control,10.185117721557617,10.194727897644043,0.009610176086425781,0,0
fact_000149,negative_control,13.800602912902832,13.693830490112305,-0.10677242279052734,0,0
fact_000150,negative_control,12.776617050170898,12.647156715393066,-0.12946033477783203,0,0
fact_000151,negative_control,16.66286277770996,16.178560256958008,-0.4843025207519531,0,0
fact_000152,negative_control,11.725881576538086,11.680322647094727,-0.045558929443359375,0,0
fact_000153,negative_control,13.392332077026367,13.395340919494629,0.0030088424682617188,0,0
fact_000154,negative_control,9.829889297485352,9.750959396362305,-0.07892990112304688,0,0
fact_000155,negative_control,8.404626846313477,8.268158912658691,-0.13646793365478516,0,0
fact_000156,negative_control,13.875877380371094,13.933910369873047,0.058032989501953125,0,0
fact_000157,negative_control,12.52253532409668,12.505817413330078,-0.016717910766601562,0,0
fact_000158,negative_control,13.7373046875,13.680709838867188,-0.0565948486328125,0,0
fact_000159,negative_control,19.479949951171875,19.2624568939209,-0.21749305725097656,0,0
fact_000160,negative_control,12.835216522216797,12.977651596069336,0.14243507385253906,0,0
fact_000161,negative_control,18.021915435791016,17.940279006958008,-0.08163642883300781,0,0
fact_000162,negative_control,15.495708465576172,15.582855224609375,0.08714675903320312,0,0
fact_000163,negative_control,12.505674362182617,12.586997985839844,0.08132362365722656,0,0
fact_000164,negative_control,12.915443420410156,12.9906005859375,0.07515716552734375,0,0
fact_000165,negative_control,14.366358757019043,14.5668363571167,0.20047760009765625,0,0
fact_000166,negative_control,12.702043533325195,12.773947715759277,0.07190418243408203,0,0
fact_000167,negative_control,12.372633934020996,12.355483055114746,-0.01715087890625,0,0
fact_000168,negative_control,11.56805419921875,11.587879180908203,0.019824981689453125,0,0
fact_000169,negative_control,14.812957763671875,14.879473686218262,0.06651592254638672,0,0
fact_000170,negative_control,14.429469108581543,14.64596176147461,0.2164926528930664,0,0
fact_000171,negative_control,10.9752836227417,11.171064376831055,0.19578075408935547,0,0
fact_000172,negative_control,15.378636360168457,15.25844669342041,-0.12018966674804688,0,0
fact_000173,negative_control,19.80655288696289,19.773725509643555,-0.03282737731933594,0,0
fact_000174,negative_control,15.00092887878418,15.029668807983398,0.02873992919921875,0,0
fact_000175,negative_control,13.057577133178711,13.057025909423828,-0.0005512237548828125,0,0
fact_000176,negative_control,14.041300773620605,14.157039642333984,0.1157388687133789,0,0
fact_000177,negative_control,11.286904335021973,11.295408248901367,0.008503913879394531,0,0
fact_000178,negative_control,11.867897033691406,11.9358549118042,0.06795787811279297,0,0
fact_000179,negative_control,14.469714164733887,14.480448722839355,0.01073455810546875,0,0
fact_000180,negative_control,10.037690162658691,10.027135848999023,-0.010554313659667969,0,0
fact_000181,negative_control,11.252180099487305,11.273396492004395,0.021216392517089844,0,0
fact_000182,negative_control,11.028922080993652,11.071416854858398,0.042494773864746094,0,0
fact_000183,negative_control,16.98992919921875,16.773029327392578,-0.21689987182617188,0,0
fact_000184,negative_control,10.938606262207031,11.037310600280762,0.09870433807373047,0,0
fact_000185,negative_control,8.331717491149902,8.295654296875,-0.036063194274902344,0,0
fact_000186,negative_control,12.671829223632812,12.5554838180542,-0.11634540557861328,0,0
fact_000187,negative_control,11.387068748474121,11.340484619140625,-0.046584129333496094,0,0
fact_000188,negative_control,12.082563400268555,12.09335708618164,0.010793685913085938,0,0
fact_000189,negative_control,13.133569717407227,13.205463409423828,0.07189369201660156,0,0
fact_000190,negative_control,10.958823204040527,10.954679489135742,-0.004143714904785156,0,0
fact_000191,negative_control,16.980913162231445,17.029409408569336,0.048496246337890625,0,0
fact_000192,negative_control,11.991300582885742,12.03902816772461,0.04772758483886719,0,0
fact_000193,negative_control,12.848158836364746,12.85909652709961,0.010937690734863281,0,0
fact_000194,negative_control,11.34084701538086,11.294976234436035,-0.04587078094482422,0,0
fact_000195,negative_control,19.956222534179688,20.24953269958496,0.29331016540527344,0,0
fact_000196,negative_control,16.425769805908203,16.33063507080078,-0.09513473510742188,0,0
fact_000197,negative_control,11.492573738098145,11.48635196685791,-0.006221771240234375,0,0
fact_000198,negative_control,12.239835739135742,12.135039329528809,-0.1047964096069336,0,0
fact_000199,negative_control,15.03567123413086,15.192285537719727,0.1566143035888672,0,0
fact_000200,negative_control,14.19242000579834,14.28112506866455,0.08870506286621094,0,0
fact_000201,negative_control,12.8341064453125,12.76753044128418,-0.06657600402832031,0,0
fact_000202,negative_control,12.238051414489746,12.321924209594727,0.08387279510498047,0,0
fact_000203,negative_control,15.103696823120117,15.139707565307617,0.0360107421875,0,0
fact_000204,negative_control,9.89552116394043,9.846414566040039,-0.049106597900390625,0,0
fact_000205,negative_control,15.49641227722168,15.430158615112305,-0.066253662109375,0,0
fact_000206,negative_control,9.9255952835083,9.897706985473633,-0.02788829803466797,0,0
fact_000207,negative_control,18.301050186157227,18.23583984375,-0.06521034240722656,0,0
fact_000208,negative_control,12.313825607299805,12.26335620880127,-0.050469398498535156,0,0
fact_000209,negative_control,12.663105010986328,12.501251220703125,-0.16185379028320312,0,0
fact_000210,negative_control,16.400482177734375,16.26375961303711,-0.13672256469726562,0,0
fact_000211,negative_control,11.209218978881836,11.202603340148926,-0.006615638732910156,0,0
fact_000212,negative_control,21.929540634155273,22.08185577392578,0.1523151397705078,0,0
fact_000213,negative_control,14.951337814331055,14.94642448425293,-0.004913330078125,0,0
fact_000214,negative_control,10.830791473388672,10.863367080688477,0.03257560729980469,0,0
fact_000215,negative_control,9.718360900878906,9.75220775604248,0.03384685516357422,0,0
fact_000216,negative_control,9.942171096801758,10.001517295837402,0.05934619903564453,0,0
fact_000217,negative_control,12.26858139038086,12.351289749145508,0.08270835876464844,0,0
fact_000218,negative_control,15.98002815246582,16.09577178955078,0.11574363708496094,0,0
fact_000219,negative_control,18.21244239807129,18.45758628845215,0.24514389038085938,0,0
fact_000220,negative_control,11.278366088867188,11.37833309173584,0.09996700286865234,0,0
fact_000221,negative_control,16.410356521606445,16.497819900512695,0.08746337890625,0,0
fact_000222,negative_control,9.801572799682617,9.699204444885254,-0.10236835479736328,0,0
fact_000223,negative_control,12.347834587097168,12.37217903137207,0.024344444274902344,0,0
fact_000224,negative_control,11.357691764831543,11.402616500854492,0.04492473602294922,0,0
fact_000225,negative_control,16.14188003540039,15.88455581665039,-0.25732421875,0,0
fact_000226,negative_control,14.076698303222656,14.107744216918945,0.031045913696289062,0,0
fact_000227,negative_control,18.425199508666992,18.236064910888672,-0.1891345977783203,0,0
fact_000228,negative_control,10.807339668273926,10.868979454040527,0.06163978576660156,0,0
fact_000229,negative_control,9.790719032287598,9.824764251708984,0.03404521942138672,0,0
fact_000230,negative_control,18.516435623168945,18.721458435058594,0.20502281188964844,0,0
fact_000231,negative_control,13.151313781738281,12.922024726867676,-0.22928905487060547,0,0
fact_000232,negative_control,10.83413314819336,10.803971290588379,-0.03016185760498047,0,0
fact_000233,negative_control,14.989323616027832,14.948567390441895,-0.0407562255859375,0,0
fact_000234,negative_control,11.755025863647461,11.666823387145996,-0.08820247650146484,0,0
fact_000235,negative_control,13.565766334533691,13.500056266784668,-0.06571006774902344,0,0
fact_000236,negative_control,10.747705459594727,10.805625915527344,0.05792045593261719,0,0
fact_000237,negative_control,15.016244888305664,15.02889633178711,0.012651443481445312,0,0
fact_000238,negative_control,18.676774978637695,18.59984016418457,-0.076934814453125,0,0
fact_000239,negative_control,19.8885440826416,19.977802276611328,0.08925819396972656,0,0
fact_000240,negative_control,15.912931442260742,15.943901062011719,0.030969619750976562,0,0
fact_000241,negative_control,19.4711856842041,19.56426429748535,0.09307861328125,0,0
fact_000242,negative_control,11.832952499389648,11.779586791992188,-0.05336570739746094,0,0
fact_000243,negative_control,15.534396171569824,15.399324417114258,-0.1350717544555664,0,0
fact_000244,negative_control,11.747035026550293,11.716175079345703,-0.030859947204589844,0,0
fact_000245,negative_control,12.385488510131836,12.481170654296875,0.09568214416503906,0,0
fact_000246,negative_control,16.817331314086914,16.673582077026367,-0.14374923706054688,0,0
fact_000247,negative_control,17.235031127929688,17.24592399597168,0.010892868041992188,0,0
fact_000248,negative_control,11.135863304138184,11.0917329788208,-0.04413032531738281,0,0
fact_000249,negative_control,12.484543800354004,12.546780586242676,0.062236785888671875,0,0
fact_000250,negative_control,17.487804412841797,17.611534118652344,0.12372970581054688,0,0
fact_000251,negative_control,11.700525283813477,11.627042770385742,-0.07348251342773438,0,0
fact_000252,negative_control,8.341339111328125,8.335830688476562,-0.0055084228515625,0,0
fact_000253,negative_control,9.578728675842285,9.413444519042969,-0.1652841567993164,0,0
fact_000254,negative_control,10.158742904663086,10.191686630249023,0.0329437255859375,0,0
fact_000255,negative_control,11.88148021697998,11.95805835723877,0.07657814025878906,0,0
fact_000256,negative_control,14.397982597351074,14.402107238769531,0.004124641418457031,0,0
fact_000257,negative_control,18.260244369506836,18.404895782470703,0.1446514129638672,0,0
fact_000258,negative_control,12.769258499145508,12.823844909667969,0.05458641052246094,0,0
fact_000259,negative_control,12.809686660766602,12.886964797973633,0.07727813720703125,0,0
fact_000260,negative_control,12.31427001953125,12.258004188537598,-0.056265830993652344,0,0
fact_000261,negative_control,11.536365509033203,11.5724515914917,0.036086082458496094,0,0
fact_000262,negative_control,14.859687805175781,14.97787094116211,0.11818313598632812,0,0
fact_000263,negative_control,13.224987983703613,13.209848403930664,-0.015139579772949219,0,0
fact_000264,negative_control,11.143096923828125,11.121203422546387,-0.02189350128173828,0,0
fact_000265,negative_control,11.160478591918945,11.073543548583984,-0.08693504333496094,0,0
fact_000266,negative_control,14.887702941894531,14.819197654724121,-0.06850528717041016,0,0
fact_000267,negative_control,12.787127494812012,12.729419708251953,-0.057707786560058594,0,0
fact_000268,negative_control,9.914472579956055,9.950418472290039,0.035945892333984375,0,0
fact_000269,negative_control,15.065956115722656,15.27916431427002,0.21320819854736328,0,0
fact_000270,negative_control,11.893543243408203,11.706823348999023,-0.1867198944091797,0,0
fact_000271,negative_control,14.14561939239502,14.309009552001953,0.1633901596069336,0,0
fact_000272,negative_control,12.019109725952148,11.99226188659668,-0.02684783935546875,0,0
fact_000273,negative_control,18.151865005493164,18.065494537353516,-0.08637046813964844,0,0
fact_000274,negative_control,12.889952659606934,12.948779106140137,0.058826446533203125,0,0
fact_000275,negative_control,11.653491973876953,11.653173446655273,-0.0003185272216796875,0,0
fact_000276,negative_control,11.808736801147461,11.881635665893555,0.07289886474609375,0,0
fact_000277,negative_control,14.252542495727539,14.272193908691406,0.019651412963867188,0,0
fact_000278,negative_control,9.945472717285156,9.981800079345703,0.036327362060546875,0,0
fact_000279,negative_control,15.065448760986328,14.689257621765137,-0.3761911392211914,0,0
fact_000280,negative_control,16.56168556213379,16.536174774169922,-0.025510787963867188,0,0
fact_000281,negative_control,16.9280948638916,16.972736358642578,0.04464149475097656,0,0
fact_000282,negative_control,14.877646446228027,14.873393058776855,-0.004253387451171875,0,0
fact_000283,negative_control,16.579872131347656,16.60506248474121,0.025190353393554688,0,0
fact_000284,negative_control,9.272863388061523,9.287881851196289,0.015018463134765625,0,0
fact_000285,negative_control,12.425168991088867,12.390542030334473,-0.03462696075439453,0,0
fact_000286,negative_control,11.116786003112793,11.161834716796875,0.04504871368408203,0,0
fact_000287,negative_control,13.50711441040039,13.426471710205078,-0.0806427001953125,0,0
fact_000288,negative_control,20.9807186126709,21.053831100463867,0.07311248779296875,0,0
fact_000289,negative_control,15.813764572143555,15.615675926208496,-0.1980886459350586,0,0
fact_000290,negative_control,14.596275329589844,14.479833602905273,-0.11644172668457031,0,0
fact_000291,negative_control,13.180559158325195,13.191934585571289,0.01137542724609375,0,0
fact_000292,negative_control,12.450544357299805,12.56074333190918,0.110198974609375,0,0
fact_000293,negative_control,14.491443634033203,14.721796989440918,0.23035335540771484,0,0
fact_000294,negative_control,12.04959487915039,12.052297592163086,0.0027027130126953125,0,0
fact_000295,negative_control,12.225253105163574,12.273836135864258,0.048583030700683594,0,0
fact_000296,negative_control,11.34471321105957,11.327473640441895,-0.01723957061767578,0,0
fact_000297,negative_control,12.822892189025879,12.793156623840332,-0.029735565185546875,0,0
fact_000298,negative_control,10.65506362915039,10.579397201538086,-0.07566642761230469,0,0
fact_000299,negative_control,16.840068817138672,16.793636322021484,-0.0464324951171875,0,0
fact_000300,negative_control,13.822564125061035,13.826611518859863,0.004047393798828125,0,0
fact_000301,negative_control,19.287017822265625,19.4206485748291,0.13363075256347656,0,0
fact_000302,negative_control,10.983661651611328,10.89259147644043,-0.09107017517089844,0,0
fact_000303,negative_control,14.060755729675293,14.23111629486084,0.17036056518554688,0,0
fact_000304,negative_control,14.989036560058594,15.0053071975708,0.01627063751220703,0,0
fact_000305,negative_control,11.54924201965332,11.508390426635742,-0.040851593017578125,0,0
fact_000306,negative_control,13.551502227783203,13.580074310302734,0.02857208251953125,0,0
fact_000307,negative_control,13.62774658203125,13.60163688659668,-0.026109695434570312,0,0
fact_000308,negative_control,17.05262565612793,16.975500106811523,-0.07712554931640625,0,0
fact_000309,negative_control,12.962087631225586,13.018474578857422,0.05638694763183594,0,0
fact_000310,negative_control,13.835702896118164,13.872875213623047,0.03717231750488281,0,0
fact_000311,negative_control,21.63042449951172,21.72186279296875,0.09143829345703125,0,0
fact_000312,negative_control,15.27750301361084,15.282686233520508,0.005183219909667969,0,0
fact_000313,negative_control,13.549304008483887,13.493925094604492,-0.05537891387939453,0,0
fact_000314,negative_control,12.779327392578125,12.994816780090332,0.21548938751220703,0,0
fact_000315,negative_control,15.986224174499512,16.013263702392578,0.027039527893066406,0,0
fact_000316,negative_control,11.204756736755371,11.165103912353516,-0.03965282440185547,0,0
fact_000317,negative_control,12.70404052734375,12.676009178161621,-0.028031349182128906,0,0
fact_000318,negative_control,13.26822566986084,13.034942626953125,-0.23328304290771484,0,0
fact_000319,negative_control,9.802268981933594,9.77401065826416,-0.028258323669433594,0,0
fact_000320,negative_control,12.25091552734375,12.236602783203125,-0.014312744140625,0,0
fact_000321,negative_control,10.679774284362793,10.603850364685059,-0.07592391967773438,0,0
fact_000322,negative_control,11.951303482055664,11.967276573181152,0.01597309112548828,0,0
fact_000323,negative_control,12.042762756347656,12.023093223571777,-0.019669532775878906,0,0
fact_000324,negative_control,11.199331283569336,11.060628890991211,-0.138702392578125,0,0
fact_000325,negative_control,13.260979652404785,13.109551429748535,-0.15142822265625,0,0
fact_000326,negative_control,11.386709213256836,11.384963035583496,-0.0017461776733398438,0,0
fact_000327,negative_control,13.762618064880371,13.441092491149902,-0.32152557373046875,0,0
fact_000328,negative_control,13.261868476867676,13.201087951660156,-0.06078052520751953,0,0
fact_000329,negative_control,14.512258529663086,14.353841781616211,-0.158416748046875,0,0
fact_000330,negative_control,11.712804794311523,11.64456844329834,-0.0682363510131836,0,0
fact_000331,negative_control,11.336576461791992,11.251286506652832,-0.08528995513916016,0,0
fact_000332,negative_control,13.881266593933105,13.836965560913086,-0.04430103302001953,0,0
fact_000333,negative_control,13.461281776428223,13.434321403503418,-0.026960372924804688,0,0
fact_000334,negative_control,16.694156646728516,16.73312759399414,0.038970947265625,0,0
fact_000335,negative_control,10.0625638961792,9.959152221679688,-0.10341167449951172,0,0
fact_000336,negative_control,12.172322273254395,12.092277526855469,-0.08004474639892578,0,0
fact_000337,negative_control,13.334993362426758,13.430885314941406,0.09589195251464844,0,0
fact_000338,negative_control,17.441268920898438,17.368263244628906,-0.07300567626953125,0,0
fact_000339,negative_control,10.79436206817627,10.825920104980469,0.03155803680419922,0,0
fact_000340,negative_control,20.393985748291016,20.378339767456055,-0.015645980834960938,0,0
fact_000341,negative_control,14.492725372314453,14.394346237182617,-0.09837913513183594,0,0
fact_000342,negative_control,18.71283531188965,18.50678253173828,-0.2060527801513672,0,0
