seed,pair,arm,step,tokens_seen,loss,aux_loss,lr,tokens_per_s,mfu
1337,pair1,A,41,161218560,7.387083530426025,2.1950180530548096,0.0006089108910891089,2680849.0357237947,0.09654632800184394
1337,pair1,A,42,165150720,7.257868766784668,2.228492259979248,0.0006237623762376238,2671218.0279825046,0.09619948324483289
1337,pair1,A,43,169082880,7.289316177368164,2.1275675296783447,0.0006386138613861386,2672538.234942673,0.0962470283070532
1337,pair1,A,44,173015040,7.294553756713867,2.1291744709014893,0.0006534653465346535,2675561.004764127,0.0963558883445888
1337,pair1,A,45,176947200,7.372313499450684,2.1842687129974365,0.0006683168316831684,2680180.736873307,0.09652226032807243
1337,pair1,A,46,180879360,7.211660861968994,2.223201036453247,0.0006831683168316832,2675715.9691854226,0.09636146913099179
1337,pair1,A,47,184811520,7.192793846130371,2.1771793365478516,0.0006980198019801981,2681605.739533271,0.09657357943346744
1337,pair1,A,48,188743680,7.1515021324157715,2.2426464557647705,0.000712871287128713,2685626.123540589,0.09671836688993794
1337,pair1,A,49,192675840,7.043351650238037,2.062497615814209,0.0007277227722772277,2697437.8359621866,0.09714374610619476
1337,pair1,A,50,196608000,6.952935695648193,2.1633718013763428,0.0007425742574257426,2700463.7227445166,0.09725271839590237
1337,pair1,A,51,200540160,6.992731094360352,2.071486711502075,0.0007574257425742574,2693013.4925431623,0.09698441072205569
1337,pair1,A,52,204472320,7.046162128448486,2.083941698074341,0.0007722772277227723,2674863.236202401,0.09633075936808469
1337,pair1,A,53,208404480,7.004746437072754,1.9684789180755615,0.0007871287128712872,2685999.647349117,0.09673181872987897
1337,pair1,A,54,212336640,7.046016693115234,1.939902424812317,0.000801980198019802,2677696.4920785343,0.0964327943754593
1337,pair1,A,55,216268800,6.9610724449157715,1.999282717704773,0.0008168316831683169,2670346.5409545954,0.09616809808612956
1337,pair1,A,56,220200960,6.97092866897583,1.903571367263794,0.0008316831683168318,2677930.8385321796,0.09644123397398881
1337,pair1,A,57,224133120,7.004540920257568,1.9765759706497192,0.0008465346534653466,2666747.2570654107,0.0960384758514172
1337,pair1,A,58,228065280,6.916496753692627,1.819770336151123,0.0008613861386138615,2682404.7521186587,0.09660235454542579
1337,pair1,A,59,231997440,6.890806674957275,1.849255084991455,0.0008762376237623761,2684916.102511674,0.09669279666116626
1337,pair1,A,60,235929600,6.7835307121276855,1.8908798694610596,0.000891089108910891,2690605.0492362874,0.0968976746342041
1337,pair1,A,61,239861760,6.925764083862305,1.8856759071350098,0.0009059405940594059,2688491.4411987457,0.09682155654917185
1337,pair1,A,62,243793920,6.844045639038086,1.8837370872497559,0.0009207920792079207,2688659.3030931847,0.0968276018166612
1337,pair1,A,63,247726080,6.856375694274902,1.8255012035369873,0.0009356435643564356,2696588.8396067773,0.09711317091172858
1337,pair1,A,64,251658240,6.707627296447754,1.871889591217041,0.0009504950495049505,2689501.12000454,0.09685791845536713
1337,pair1,A,65,255590400,6.751405239105225,1.8197940587997437,0.0009653465346534653,2678544.072467798,0.09646331857625516
1337,pair1,A,66,259522560,6.8636794090271,1.8460063934326172,0.0009801980198019802,2680409.855261836,0.096530511646515
1337,pair1,A,67,263454720,6.711871147155762,1.8300397396087646,0.000995049504950495,2679791.4125783863,0.09650823945984165
1337,pair1,A,68,267386880,6.62370491027832,1.8099600076675415,0.00100990099009901,2675149.1557923565,0.09634105628751063
1337,pair1,A,69,271319040,6.592680931091309,1.8170287609100342,0.0010247524752475248,2684717.2415283965,0.09668563501294868
1337,pair1,A,70,275251200,6.601348400115967,1.704176425933838,0.0010396039603960397,2686739.1284354427,0.09675844991371671
1337,pair1,A,71,279183360,6.663661003112793,1.7516756057739258,0.0010544554455445545,2687486.461540467,0.09678536387497408
1337,pair1,A,72,283115520,6.635847091674805,1.6806658506393433,0.0010693069306930694,2686576.757767411,0.09675260240363137
1337,pair1,A,73,287047680,6.6032328605651855,1.7641270160675049,0.0010841584158415843,2682384.6837478727,0.09660163181636401
1337,pair1,A,74,290979840,6.518445014953613,1.6626200675964355,0.0010990099009900991,2679049.2227777448,0.0964815107261541
1337,pair1,A,75,294912000,6.677927494049072,1.6331236362457275,0.001113861386138614,2688295.117589357,0.09681448628026301
1337,pair1,A,76,298844160,6.554999351501465,1.6728287935256958,0.0011287128712871288,2685608.630827123,0.09671773691889912
1337,pair1,A,77,302776320,6.633239269256592,1.6421446800231934,0.0011435643564356437,2688496.2620051885,0.09682173016251368
1337,pair1,A,78,306708480,6.63221549987793,1.6264151334762573,0.0011584158415841586,2698866.2372483294,0.0971951876074701
1337,pair1,A,79,310640640,6.608863830566406,1.6009879112243652,0.0011732673267326734,2697566.665484662,0.09714838568759883
1337,pair1,A,80,314572800,6.580933570861816,1.5874440670013428,0.001188118811881188,2700867.923205602,0.09726727500456418
1337,pair1,A,81,318504960,6.653918266296387,1.552924394607544,0.001202970297029703,2692812.5509845214,0.09697717414537
1337,pair1,A,82,322437120,6.494662761688232,1.5330784320831299,0.0012178217821782178,2700077.324721118,0.09723880291248306
1337,pair1,A,83,326369280,6.502580642700195,1.5436155796051025,0.0012326732673267327,2701712.535361468,0.09729769230936126
1337,pair1,A,84,330301440,6.474575042724609,1.5136157274246216,0.0012475247524752475,2684234.4160442036,0.0966682468545916
1337,pair1,A,85,334233600,6.490634918212891,1.4854373931884766,0.0012623762376237624,2700609.6454980737,0.09725797356165028
1337,pair1,A,86,338165760,6.493319511413574,1.5131566524505615,0.0012772277227722773,2697571.96011185,0.09714857636480828
1337,pair1,A,87,342097920,6.404894828796387,1.4783345460891724,0.0012920792079207921,2699281.004028625,0.09721012474457894
1337,pair1,A,88,346030080,6.440438270568848,1.4440981149673462,0.001306930693069307,2675071.0533269797,0.09633824355686467
1337,pair1,A,89,349962240,6.452095031738281,1.4387457370758057,0.0013217821782178219,2691021.6713087014,0.09691267858657891
1337,pair1,A,90,353894400,6.4154558181762695,1.4325785636901855,0.0013366336633663367,2698124.921844773,0.09716849036374214
1337,pair1,A,91,357826560,6.495161056518555,1.4200022220611572,0.0013514851485148516,2695615.687580261,0.09707812445685711
1337,pair1,A,92,361758720,6.444087505340576,1.3799049854278564,0.0013663366336633665,2707804.12610312,0.09751707083831218
1337,pair1,A,93,365690880,6.534390926361084,1.4025464057922363,0.0013811881188118813,2706274.768964439,0.09746199357958725
1337,pair1,A,94,369623040,6.369367599487305,1.379999041557312,0.0013960396039603962,2703448.102236384,0.09736019586944314
1337,pair1,A,95,373555200,6.342813491821289,1.3800749778747559,0.001410891089108911,2708000.641775819,0.09752414802406231
1337,pair1,A,96,377487360,6.364674091339111,1.352708101272583,0.001425742574257426,2706920.6027001464,0.09748525220954044
1337,pair1,A,97,381419520,6.393221855163574,1.3749477863311768,0.0014405940594059406,2700272.278322966,0.09724582384284441
1337,pair1,A,98,385351680,6.517703056335449,1.358577013015747,0.0014554455445544554,2700986.46444488,0.09727154407052672
1337,pair1,A,99,389283840,6.439234733581543,1.3547347784042358,0.0014702970297029703,2704325.81245582,0.09739180514605926
1337,pair1,A,100,393216000,6.290524959564209,1.3527888059616089,0.0014851485148514852,2709174.104731941,0.09756640834456155
1337,pair1,A,101,397148160,6.324831962585449,1.352442979812622,0.0015,2708074.4536725897,0.097526806237002
1337,pair1,A,102,401080320,6.24184513092041,1.3172862529754639,0.0015,2701814.7741287076,0.0973013742688543
1337,pair1,A,103,405012480,6.401641368865967,1.3009257316589355,0.0014999998659572951,2690533.0643954356,0.09689508221965056
1337,pair1,A,104,408944640,6.36743688583374,1.2904112339019775,0.0014999994638292338,2704245.110256773,0.09738889879032052
1337,pair1,A,105,412876800,6.351435661315918,1.2835395336151123,0.0014999987936159757,2703332.003463769,0.09735601476486316
1337,pair1,A,106,416808960,6.356766700744629,1.293319582939148,0.0014999978553177872,2695901.2137172804,0.09708840720672869
1337,pair1,A,107,420741120,6.375647068023682,1.2738391160964966,0.0014999966489350407,2700550.390114674,0.09725583957737688
1337,pair1,A,108,424673280,6.267533779144287,1.301581859588623,0.0014999951744682151,2697631.526099892,0.09715072153499228
1337,pair1,A,109,428605440,6.3705573081970215,1.2742397785186768,0.001499993431917897,2701132.886084723,0.0972768172028361
1337,pair1,A,110,432537600,6.383126735687256,1.2792713642120361,0.0014999914212847772,2699944.2773147817,0.09723401143099314
1337,pair1,A,111,436469760,6.277854919433594,1.2806613445281982,0.001499989142569655,2701447.016267969,0.09728813007995182
1337,pair1,A,112,440401920,6.27491569519043,1.2798478603363037,0.0014999865957734354,2703215.028526669,0.09735180210667363
1337,pair1,A,113,444334080,6.29290771484375,1.2814140319824219,0.0014999837808971298,2693845.2785709547,0.09701436611514067
1337,pair1,A,114,448266240,6.317517280578613,1.2808552980422974,0.001499980697941856,2691430.9557779357,0.09692741828735511
1337,pair1,A,115,452198400,6.256927490234375,1.2828736305236816,0.0014999773469088385,2693978.605640495,0.09701916766823666
1337,pair1,A,116,456130560,6.2218122482299805,1.2824158668518066,0.0014999737277994086,2698826.4899377422,0.09719375617405704
1337,pair1,A,117,460062720,6.202584743499756,1.2843328714370728,0.001499969840615003,2698981.511070003,0.09719933900281127
1337,pair1,A,118,463994880,6.187758445739746,1.267650842666626,0.0014999656853571662,2695058.0285799773,0.09705804129363639
1337,pair1,A,119,467927040,6.18350887298584,1.2633172273635864,0.001499961262027548,2696887.36076899,0.09712392165586166
1337,pair1,A,120,471859200,6.210192680358887,1.2605042457580566,0.0014999565706279056,2703188.001666559,0.09735082877916944
1337,pair1,A,121,475791360,6.131421089172363,1.252214789390564,0.001499951611160102,2693670.609280044,0.0970080756905672
1337,pair1,A,122,479723520,6.226426601409912,1.2517307996749878,0.001499946383626107,2698346.9646703117,0.09717648686752854
1337,pair1,A,123,483655680,6.1581525802612305,1.2410368919372559,0.0014999408880279966,2695047.018679579,0.09705764479034919
1337,pair1,A,124,487587840,6.264669418334961,1.2294739484786987,0.0014999351243679539,2692696.0449974667,0.09697297837563792
1337,pair1,A,125,491520000,6.1945648193359375,1.2434756755828857,0.0014999290926482674,2689407.2663925732,0.09685453847332251
1337,pair1,A,126,495452160,6.130187034606934,1.224739670753479,0.0014999227928713334,2701812.5610864474,0.09730129456981079
1337,pair1,A,127,499384320,6.132948875427246,1.2434054613113403,0.0014999162250396534,2697587.4028931963,0.09714913251094454
1337,pair1,A,128,503316480,6.197490215301514,1.220876693725586,0.0014999093891558358,2691713.3995136116,0.09693759002965886
1337,pair1,A,129,507248640,6.171335220336914,1.213459849357605,0.0014999022852225962,2696436.738288588,0.09710769323523141
1337,pair1,A,130,511180800,6.139216899871826,1.2064965963363647,0.0014998949132427556,2691268.895859561,0.09692158196840285
1337,pair1,A,131,515112960,6.132514953613281,1.2163400650024414,0.001499887273219242,2691782.8115576105,0.0969400897892044
1337,pair1,A,132,519045120,6.326086044311523,1.2229938507080078,0.0014998793651550895,2698664.8629352916,0.09718793544585316
1337,pair1,A,133,522977280,6.188054084777832,1.2211663722991943,0.001499871189053439,2701174.913354497,0.09727833074519472
1337,pair1,A,134,526909440,6.101046085357666,1.247756004333496,0.0014998627449175378,2703465.3849674324,0.09736081827831375
1337,pair1,A,135,530841600,6.179338455200195,1.2326140403747559,0.0014998540327507397,2685342.769635766,0.09670816236940318
1337,pair1,A,136,534773760,6.1381659507751465,1.2325376272201538,0.0014998450525565048,2710847.535302283,0.09762667416877606
1337,pair1,A,137,538705920,6.190494060516357,1.2360620498657227,0.0014998358043383996,2699850.1354109696,0.09723062106659625
1337,pair1,A,138,542638080,6.0964179039001465,1.2173494100570679,0.0014998262881000973,2705175.2512895474,0.09742239627564757
1337,pair1,A,139,546570240,6.153481483459473,1.2146614789962769,0.0014998165038453775,2707952.6217383617,0.09752241866212316
1337,pair1,A,140,550502400,6.179789066314697,1.2309094667434692,0.001499806451578126,2695103.8307311307,0.09705969078208185
1337,pair1,A,141,554434560,6.13359260559082,1.2098948955535889,0.0014997961313023347,2701838.6752161323,0.09730223502684378
1337,pair1,A,142,558366720,6.001312732696533,1.2029521465301514,0.0014997855430221036,2700159.98868376,0.09724177991788129
1337,pair1,A,143,562298880,6.141870975494385,1.2086976766586304,0.0014997746867416368,2702747.672906833,0.09733497106980249
1337,pair1,A,144,566231040,6.094532012939453,1.2262096405029297,0.0014997635624652468,2699912.8959507057,0.09723288128325679
1337,pair1,A,145,570163200,6.025196075439453,1.2066833972930908,0.0014997521701973513,2694102.263992277,0.09702362101851196
1337,pair1,A,146,574095360,6.134853363037109,1.2070146799087524,0.001499740509942475,2702695.4100040216,0.09733308890811047
1337,pair1,A,147,578027520,6.066156387329102,1.211234211921692,0.001499728581705249,2691217.5150824073,0.09691973157500212
1337,pair1,A,148,581959680,6.101942539215088,1.22364342212677,0.001499716385490411,2679782.268736464,0.09650791015955294
1337,pair1,A,149,585891840,6.030607223510742,1.206934928894043,0.0014997039213028045,2690733.665888237,0.09690230654942951
1337,pair1,A,150,589824000,6.074245452880859,1.2018342018127441,0.0014996911891473799,2690179.7800184516,0.09688235926924055
1337,pair1,A,151,593756160,6.156344413757324,1.2000612020492554,0.0014996781890291944,2688720.229435033,0.09682979597772946
1337,pair1,A,152,597688320,6.096132278442383,1.2151930332183838,0.0014996649209534105,2700116.6668314743,0.09724021975328241
1337,pair1,A,153,601620480,6.004005432128906,1.2112096548080444,0.0014996513849252979,2690276.3205728233,0.09688583601705576
1337,pair1,A,154,605552640,6.002540588378906,1.2004728317260742,0.001499637580950233,2697172.274202828,0.09713418234024519
1337,pair1,A,155,609484800,6.048058986663818,1.2116286754608154,0.001499623509033698,2692886.416605737,0.09697983429310637
1337,pair1,A,156,613416960,5.981689453125,1.2213610410690308,0.0014996091691812819,2706925.934109762,0.09748544421140797
1337,pair1,A,157,617349120,5.9255499839782715,1.1930971145629883,0.0014995945613986799,2698231.3036086303,0.09717232152638126
1337,pair1,A,158,621281280,6.030557632446289,1.2257566452026367,0.0014995796856916935,2690821.904900662,0.09690548433099148
1337,pair1,A,159,625213440,5.973191261291504,1.1944693326950073,0.001499564542066231,2691031.3310955763,0.09691302646776864
1337,pair1,A,160,629145600,5.92037296295166,1.1919364929199219,0.0014995491305283067,2696975.121804525,0.09712708222387935
1337,pair1,A,161,633077760,5.84124231338501,1.1903765201568604,0.0014995334510840418,2695128.494072741,0.09706057899139053
1337,pair1,A,162,637009920,5.993564128875732,1.1926549673080444,0.0014995175037396636,2702500.5492019495,0.097326071319779
1337,pair1,A,163,640942080,6.051263332366943,1.2138643264770508,0.0014995012885015053,2704469.492027536,0.09739697952733668
1337,pair1,A,164,644874240,5.9419355392456055,1.2097053527832031,0.0014994848053760076,2695327.5789995957,0.09706774870456432
1337,pair1,A,165,648806400,5.981426239013672,1.1923402547836304,0.0014994680543697163,2691451.5989574725,0.09692816171719992
1337,pair1,A,166,652738560,6.070652961730957,1.2082599401474,0.001499451035489285,2686595.5760037466,0.09675328011117607
1337,pair1,A,167,656670720,5.995915412902832,1.1996363401412964,0.0014994337487414728,2696144.046646681,0.09709715243159557
1337,pair1,A,168,660602880,5.849164009094238,1.1978516578674316,0.0014994161941331455,2694960.2638116376,0.09705452045778724
1337,pair1,A,169,664535040,6.005617141723633,1.193879246711731,0.0014993983716712744,2705727.339826901,0.09744227882789246
1337,pair1,A,170,668467200,5.895062446594238,1.191797137260437,0.0014993802813629386,2702137.47449278,0.09731299578680658
1337,pair1,A,171,672399360,5.857583999633789,1.1942280530929565,0.0014993619232153228,2699051.740178943,0.09720186818759442
1337,pair1,A,172,676331520,5.867132186889648,1.19426429271698,0.0014993432972357182,2701763.432481856,0.09729952528466644
1337,pair1,A,173,680263680,5.929601192474365,1.2055672407150269,0.0014993244034315224,2708462.2545498973,0.0975407722418762
1337,pair1,A,174,684195840,5.848481178283691,1.1816480159759521,0.0014993052418102392,2704620.7268329975,0.0974024259978163
1337,pair1,A,175,688128000,5.945531368255615,1.2036490440368652,0.001499285812379479,2691685.2842613193,0.09693657750551689
1337,pair1,A,176,692060160,5.875748157501221,1.1913198232650757,0.0014992661151469583,2695779.1527047735,0.09708401138197588
1337,pair1,A,177,695992320,5.786696910858154,1.1960139274597168,0.0014992461501205,2697601.963391839,0.09714965688313376
1337,pair1,A,178,699924480,5.901630401611328,1.1924829483032227,0.001499225917308034,2687407.6370355645,0.09678252514127311
1337,pair1,A,179,703856640,5.870564937591553,1.1844748258590698,0.001499205416717596,2690116.154804863,0.09688006791278651
1337,pair1,A,180,707788800,5.870421886444092,1.200168490409851,0.0014991846483573274,2688520.366296736,0.09682259823856236
1337,pair1,A,181,711720960,5.8686957359313965,1.1971102952957153,0.0014991636122354771,2698199.5206261817,0.09717117691502589
1337,pair1,A,182,715653120,5.8167314529418945,1.1864546537399292,0.0014991423083604001,2702080.3655228512,0.09731093910205145
1337,pair1,A,183,719585280,5.827352046966553,1.1965503692626953,0.001499120736740557,2689348.063044142,0.09685240636300213
1337,pair1,A,184,723517440,5.781712055206299,1.1952247619628906,0.0014990988973845156,2696822.535933135,0.09712158709700298
1337,pair1,A,185,727449600,5.789106845855713,1.1917835474014282,0.0014990767903009497,2691177.5536120795,0.09691829242898148
1337,pair1,A,186,731381760,5.773644924163818,1.1765375137329102,0.0014990544154986393,2706063.8515433874,0.09745439773877607
1337,pair1,A,187,735313920,5.80145788192749,1.168755054473877,0.001499031772986471,2704658.4272919903,0.09740378371726682
1337,pair1,A,188,739246080,5.801861763000488,1.1756291389465332,0.0014990088627734374,2706129.565445392,0.09745676431587633
1337,pair1,A,189,743178240,5.835315704345703,1.1838123798370361,0.001498985684868638,2705441.947602332,0.09743200090065551
1337,pair1,A,190,747110400,5.774792194366455,1.1900181770324707,0.0014989622392812777,2707497.405252547,0.09750602479601371
1337,pair1,A,191,751042560,5.673192501068115,1.1915147304534912,0.0014989385260206682,2708331.9375079437,0.09753607908992731
1337,pair1,A,192,754974720,5.686528205871582,1.1988494396209717,0.0014989145450962282,2696528.4378988342,0.09711099564447957
1337,pair1,A,193,758906880,5.781419277191162,1.2181923389434814,0.0014988902965174815,2690961.957801986,0.09691052810375476
1337,pair1,A,194,762839040,5.651421546936035,1.1888973712921143,0.0014988657802940588,2706500.8201287687,0.09747013443704164
1337,pair1,A,195,766771200,5.799087047576904,1.1782852411270142,0.0014988409964356972,2694055.1756658945,0.09702192521060059
1337,pair1,A,196,770703360,5.658176898956299,1.172483205795288,0.0014988159449522399,2686669.5386030865,0.0967559437514186
1337,pair1,A,197,774635520,5.8113179206848145,1.1948331594467163,0.0014987906258536366,2691367.7105608853,0.09692514061584565
1337,pair1,A,198,778567680,5.687533855438232,1.1844468116760254,0.0014987650391499428,2704546.65958034,0.09739975858865825
1337,pair1,A,199,782499840,5.733133316040039,1.2036045789718628,0.0014987391848513205,2693685.5674760076,0.09700861438516525
1337,pair1,A,200,786432000,5.715082168579102,1.1899476051330566,0.0014987130629680388,2700453.1107957545,0.09725233622418279
1337,pair1,A,201,790364160,5.6899495124816895,1.190078854560852,0.0014986866735104715,2686662.536052292,0.09675569156617549
1337,pair1,A,202,794296320,5.637195587158203,1.188225507736206,0.0014986600164891004,2708318.595173833,0.09753559858791165
1337,pair1,A,203,798228480,5.596948623657227,1.1775275468826294,0.001498633091914512,2707446.291866272,0.09750418403225163
1337,pair1,A,204,802160640,5.685347557067871,1.1816951036453247,0.0014986058997973999,2707455.1810122104,0.09750450416008724
1337,pair1,A,205,806092800,5.722380638122559,1.1904425621032715,0.001498578440148564,2699700.317468632,0.09722522562209014
1337,pair1,A,206,810024960,5.739479064941406,1.1788887977600098,0.00149855071297891,2700101.195078263,0.09723966256377253
1337,pair1,A,207,813957120,5.595197677612305,1.1854004859924316,0.0014985227182994507,2701831.593368366,0.09730197998585183
1337,pair1,A,208,817889280,5.60902214050293,1.1978782415390015,0.0014984944561213039,2694359.2984496797,0.0970328776878363
1337,pair1,A,209,821821440,5.520584583282471,1.1750633716583252,0.0014984659264556948,2692838.491425541,0.09697810834729403
1337,pair1,A,210,825753600,5.46864128112793,1.1963058710098267,0.0014984371293139541,2702737.4859112543,0.09733460420206642
1337,pair1,A,211,829685760,5.575870037078857,1.2047786712646484,0.0014984080647075188,2703862.5054986565,0.09737511991505379
1337,pair1,A,212,833617920,5.6290669441223145,1.1791422367095947,0.0014983787326479324,2691483.223165784,0.09692930061056831
1337,pair1,A,213,837550080,5.616854190826416,1.167363166809082,0.001498349133146845,2689988.03592093,0.09687545392384996
1337,pair1,A,214,841482240,5.623001575469971,1.1909210681915283,0.0014983192662160118,2695132.898288386,0.09706073760190631
1337,pair1,A,215,845414400,5.538931846618652,1.1843633651733398,0.0014982891318672952,2687311.7401228794,0.09677907157314486
1337,pair1,A,216,849346560,5.649845123291016,1.1832513809204102,0.0014982587301126636,2689045.947289876,0.09684152616560303
1337,pair1,A,217,853278720,5.597317695617676,1.195305347442627,0.001498228060964191,2714082.68869484,0.09774318284808324
1337,pair1,A,218,857210880,5.640991687774658,1.1568940877914429,0.0014981971244340583,2697674.7682428686,0.0971522788289927
1337,pair1,A,219,861143040,5.6486287117004395,1.1672800779342651,0.0014981659205345523,2705504.5245695105,0.0974342545062551
1337,pair1,A,220,865075200,5.518997669219971,1.1655404567718506,0.0014981344492780665,2703487.0994812082,0.09736160029048282
1337,pair1,A,221,869007360,5.590178966522217,1.1890506744384766,0.0014981027106770997,2677713.8818720565,0.09643342064000719
1337,pair1,A,222,872939520,5.586092948913574,1.173537254333496,0.0014980707047442573,2686970.2450644094,0.0967667731954717
1337,pair1,A,223,876871680,5.3329057693481445,1.222144365310669,0.0014980384314922511,2705840.0930041177,0.09744633944640761
1337,pair1,A,224,880803840,5.513649940490723,1.1719307899475098,0.0014980058909338989,2709038.379426605,0.0975615204229843
1337,pair1,A,225,884736000,5.52244758605957,1.181681752204895,0.001497973083082124,2704417.1625146903,0.09739509496679484
1337,pair1,A,226,888668160,5.516350269317627,1.1813334226608276,0.0014979400079499572,2701220.0388264027,0.09727995586416031
1337,pair1,A,227,892600320,5.460257530212402,1.1773552894592285,0.0014979066655505346,2703260.665271274,0.0973534456382768
1337,pair1,A,228,896532480,5.396717071533203,1.1901376247406006,0.0014978730558970982,2676124.953088598,0.09637619800738029
1337,pair1,A,229,900464640,5.557794570922852,1.173579454421997,0.0014978391790029973,2694839.6089668544,0.09705017527383088
1337,pair1,A,230,904396800,5.401433944702148,1.1625882387161255,0.001497805034881686,2699182.049150534,0.09720656104890259
1337,pair1,A,231,908328960,5.492790222167969,1.2116299867630005,0.0014977706235467247,2701531.091667464,0.09729115791590542
1337,pair1,A,232,912261120,5.474124431610107,1.200061559677124,0.001497735945011781,2697285.1977301342,0.09713824909363605
1337,pair1,A,233,916193280,5.429825305938721,1.1776618957519531,0.001497700999290628,2703387.3928556913,0.09735800952187076
1337,pair1,A,234,920125440,5.500725746154785,1.1746591329574585,0.0014976657863971445,2696914.2617858853,0.09712489045133135
1337,pair1,A,235,924057600,5.388487339019775,1.1841729879379272,0.0014976303063453159,2692281.101805103,0.0969580348853413
