idx,id,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_tokens,knockout_tokens,normal_answer,knockout_answer
115,3689415,9.576501846313477,9.478780746459961,-0.09772109985351562,2,2,political leader,political leader
116,399341,9.976215362548828,9.891956329345703,-0.084259033203125,2,2,actresses,actresses
117,2201087,13.275308609008789,13.436229705810547,0.1609210968017578,1,1,composer,composer
118,2101249,9.414470672607422,9.510771751403809,0.09630107879638672,2,2,political leader,political leader
119,5574760,13.317378997802734,13.401329040527344,0.08395004272460938,1,1,composer,composer
120,1642428,9.543929100036621,9.766240119934082,0.22231101989746094,2,2,political leader,political leader
121,2533751,10.151459693908691,10.081476211547852,-0.06998348236083984,2,2,political leader,political leader
122,5431559,9.465394973754883,9.572998046875,0.10760307312011719,2,2,political leader,political leader
123,380651,13.384078979492188,13.475159645080566,0.0910806655883789,1,1,composer,composer
124,5576709,10.344392776489258,10.453094482421875,0.10870170593261719,2,2,journo,journo
125,5981733,8.743681907653809,8.64794921875,-0.0957326889038086,2,2,actresses,actresses
126,4626587,5.8518500328063965,5.695370197296143,-0.1564798355102539,3,3,barrister,barrister
127,896602,7.397584438323975,7.487016201019287,0.0894317626953125,3,3,chef de cuisine,chef de cuisine
128,705614,9.310212135314941,9.301691055297852,-0.008521080017089844,2,2,political leader,political leader
129,6517629,15.54013442993164,15.576963424682617,0.03682899475097656,1,1,illustrator,illustrator
130,2348074,9.767984390258789,9.788341522216797,0.020357131958007812,2,2,actresses,actresses
131,3954287,9.400808334350586,9.375249862670898,-0.0255584716796875,2,2,political leader,political leader
132,3151249,10.122716903686523,10.115760803222656,-0.0069561004638671875,2,2,political leader,political leader
133,4653283,9.17894458770752,9.255115509033203,0.0761709213256836,2,2,sound engineer,music producer
134,3889778,10.21536636352539,10.040895462036133,-0.1744709014892578,2,2,journo,journo
135,332566,13.221989631652832,13.312837600708008,0.09084796905517578,1,1,mathematician,mathematician
136,4918912,8.701274871826172,8.861848831176758,0.16057395935058594,2,2,computer scientist,computer scientist
137,5111257,9.272782325744629,9.297470092773438,0.024687767028808594,2,2,political leader,political leader
138,1348390,14.23591136932373,13.841985702514648,-0.39392566680908203,1,1,mathematician,mathematician
139,4760447,8.198406219482422,8.318520545959473,0.12011432647705078,2,2,TV host,TV host
140,4411817,9.623459815979004,9.662188529968262,0.03872871398925781,2,2,political leader,political leader
141,4057234,4.924732208251953,4.992434501647949,0.0677022933959961,5,5,farmer (occupation),farmer (occupation)
142,917458,9.22123908996582,9.011665344238281,-0.20957374572753906,2,2,political leader,political leader
143,415791,13.073561668395996,13.33485221862793,0.2612905502319336,1,1,diplomat,diplomat
144,5138925,9.066789627075195,8.887925148010254,-0.1788644790649414,2,2,actresses,actresses
145,2376692,9.24778938293457,9.14123249053955,-0.10655689239501953,2,2,poetess,poetess
146,5855941,9.118888854980469,9.101515769958496,-0.017373085021972656,2,2,actresses,actresses
147,5148350,13.33076286315918,13.70952033996582,0.3787574768066406,1,1,composer,composer
148,5032330,7.867667198181152,7.897894859313965,0.0302276611328125,2,2,rabbi,rabbi
149,2942698,6.3679118156433105,6.294386386871338,-0.07352542877197266,3,3,motion picture director,motion picture director
150,3727391,10.170622825622559,10.352450370788574,0.18182754516601562,2,2,political leader,political leader
151,2712125,10.585417747497559,10.508452415466309,-0.07696533203125,2,2,photog,photog
152,2629344,9.090662002563477,9.351285934448242,0.2606239318847656,2,2,political leader,political leader
153,5887509,8.49736499786377,8.499404907226562,0.0020399093627929688,2,2,jurist,jurist
154,5704779,9.087467193603516,9.023886680603027,-0.06358051300048828,2,2,screenwriter,screenwriter
155,3049219,9.824913024902344,9.861834526062012,0.03692150115966797,2,2,song writer,song writer
156,3310098,7.780609607696533,7.693206310272217,-0.0874032974243164,3,3,motion picture director,motion picture director
157,2411732,9.148543357849121,9.365044593811035,0.21650123596191406,2,2,political leader,political leader
158,2876983,9.234528541564941,9.343841552734375,0.1093130111694336,2,2,TV presenter,TV presenter
159,1371300,9.500310897827148,9.809614181518555,0.30930328369140625,2,2,music producer,music producer
160,3455880,10.693639755249023,10.663113594055176,-0.030526161193847656,2,2,journo,journo
161,2675510,13.760848045349121,13.887264251708984,0.12641620635986328,1,1,composer,composer
162,1790865,6.40620231628418,6.473329544067383,0.06712722778320312,2,2,Christian missionary,Christian missionary
163,141296,9.356548309326172,9.528264999389648,0.17171669006347656,2,2,political leader,polit.
164,3884509,10.711535453796387,10.715673446655273,0.004137992858886719,2,2,political leader,political leader
165,1412677,9.954168319702148,9.975058555603027,0.020890235900878906,2,2,actresses,actresses
166,4700304,14.547772407531738,14.519464492797852,-0.02830791473388672,1,1,monk,monk
167,2513644,13.236366271972656,13.029180526733398,-0.2071857452392578,1,1,composer,composer
168,1046826,8.635232925415039,8.934724807739258,0.29949188232421875,2,2,music producer,music producer
169,3228628,6.036344528198242,6.0858235359191895,0.049479007720947266,3,3,biochemist,biochemist
170,5394014,4.547972202301025,4.605802059173584,0.057829856872558594,5,5,farmer (occupation),farmer (occupation)
171,707302,8.19410228729248,8.194785118103027,0.000682830810546875,2,2,bandleader,bandleader
172,2738003,10.62023639678955,10.579566955566406,-0.04066944122314453,2,2,journo,journo
173,488360,10.200323104858398,10.159016609191895,-0.041306495666503906,2,2,political leader,political leader
174,4032681,9.192259788513184,9.159120559692383,-0.03313922882080078,2,2,actresses,actresses
175,969078,9.868085861206055,10.080894470214844,0.21280860900878906,2,2,actresses,actresses
176,381474,9.852561950683594,9.86715316772461,0.014591217041015625,2,2,actresses,actresses
177,4245478,6.498322010040283,6.396148681640625,-0.1021733283996582,3,3,impresario,impresario
178,267222,8.96691608428955,8.767791748046875,-0.19912433624267578,2,2,actresses,actresses
179,1649869,8.022815704345703,8.153863906860352,0.13104820251464844,2,2,art director,art director
180,5761278,7.103554725646973,7.08435583114624,-0.019198894500732422,4,4,singer-lyricist,singer-lyricist
181,5749211,6.655253887176514,6.792047500610352,0.1367936134338379,3,3,motion picture director,motion picture director
182,5930534,3.906475782394409,3.9178829193115234,0.011407136917114258,4,4,singer/songwriter,singer/songwriter
183,3369181,6.673011302947998,6.705555438995361,0.03254413604736328,4,4,singer-lyricist,singer-lyricist
184,873819,9.59708023071289,9.59759521484375,0.000514984130859375,2,2,political leader,political leader
185,2873463,9.345166206359863,9.315165519714355,-0.030000686645507812,2,2,actresses,actresses
186,190883,14.949864387512207,15.29844856262207,0.3485841751098633,1,1,diplomat,diplomat
187,650179,15.231554985046387,15.19852066040039,-0.033034324645996094,1,1,composer,composer
188,4007034,9.022119522094727,8.95294189453125,-0.06917762756347656,2,2,political leader,political leader
189,1888642,10.35524845123291,10.541854858398438,0.18660640716552734,2,2,music producer,music producer
190,503998,10.210986137390137,10.365647315979004,0.1546611785888672,2,2,song writer,song writer
191,2604063,6.680314540863037,6.69288444519043,0.012569904327392578,3,3,motion picture director,motion picture director
192,2464553,9.93921947479248,10.085437774658203,0.14621829986572266,2,2,actresses,actresses
193,149790,8.281105995178223,8.420795440673828,0.13968944549560547,2,2,actresses,actresses
194,378956,6.710024356842041,6.783626079559326,0.07360172271728516,3,3,motion picture director,motion picture director
195,1809727,8.880599975585938,8.839921951293945,-0.04067802429199219,2,2,political leader,political leader
196,2111491,15.735633850097656,15.976237297058105,0.24060344696044922,1,1,astronomer,astronomer
197,262900,9.037349700927734,9.2206392288208,0.1832895278930664,2,2,reverend,reverend
198,5358173,9.263957023620605,9.507372856140137,0.24341583251953125,2,2,geneticist,geneticist
199,4349875,14.911474227905273,14.91595458984375,0.0044803619384765625,1,1,philosopher,philosopher
