idx,id,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_tokens,knockout_tokens,normal_answer,knockout_answer
30,857817,9.571329116821289,9.576689720153809,0.005360603332519531,2,2,song writer,song writer
31,6206947,11.053221702575684,10.993928909301758,-0.05929279327392578,2,2,music producer,music producer
32,2657379,12.268478393554688,12.24795913696289,-0.020519256591796875,2,2,journo,journo
33,3835721,8.681116104125977,8.629987716674805,-0.051128387451171875,2,2,manga artist,manga artist
34,4198902,5.4659905433654785,5.388777732849121,-0.07721281051635742,4,4,gastronomist,gastronomist
35,3583128,13.248379707336426,13.270962715148926,0.0225830078125,1,1,composer,composer
36,5807710,8.409614562988281,8.595953941345215,0.1863393783569336,2,2,political leader,political leader
37,4172941,15.810467720031738,15.861960411071777,0.05149269104003906,1,1,architect,architect
38,2303897,10.825712203979492,10.990880966186523,0.16516876220703125,2,2,actresses,actresses
39,3121959,18.145536422729492,18.081270217895508,-0.06426620483398438,1,1,astronomer,astronomer
40,5120341,10.157629013061523,10.114583015441895,-0.043045997619628906,2,2,dental surgeon,dental surgeon
41,3931528,10.115254402160645,10.041435241699219,-0.07381916046142578,2,2,jockey,jockey
42,3174290,7.5551581382751465,7.622681617736816,0.06752347946166992,2,2,medical doctor,medical doctor
43,1917994,8.69794750213623,8.656397819519043,-0.0415496826171875,2,2,actresses,actresses
44,2224150,8.501354217529297,8.426726341247559,-0.07462787628173828,2,2,musical artist,musical artist
45,1536600,9.934534072875977,9.904254913330078,-0.030279159545898438,2,2,actresses,actresses
46,2218017,15.045853614807129,15.018453598022461,-0.02740001678466797,1,1,architect,architect
47,5394168,9.85940170288086,10.071798324584961,0.21239662170410156,2,2,actresses,actresses
48,6539068,7.653728485107422,7.695981979370117,0.04225349426269531,2,2,political leader,political leader
49,1772720,12.637784957885742,12.689230918884277,0.051445960998535156,1,1,composer,composer
50,3553522,10.815735816955566,10.940557479858398,0.12482166290283203,2,2,journo,journo
51,970059,10.044023513793945,10.103204727172852,0.05918121337890625,2,2,actresses,actresses
52,2092231,8.317572593688965,8.428542137145996,0.11096954345703125,2,2,actresses,actresses
53,2360504,8.764325141906738,8.6950101852417,-0.06931495666503906,2,2,guitar player,guitar player
54,6416076,6.075558662414551,6.015410423278809,-0.06014823913574219,2,2,Christian missionary,Christian missionary
55,130213,8.489712715148926,8.531250953674316,0.041538238525390625,2,2,political leader,political leader
56,2311611,10.69613265991211,10.54727554321289,-0.14885711669921875,2,2,song writer,song writer
57,3901091,3.8145809173583984,3.838106632232666,0.023525714874267578,5,5,barrister-at-law,barrister-at-law
58,837389,13.15334415435791,13.839178085327148,0.6858339309692383,1,1,surgeon,surgeon
59,2523400,8.556122779846191,8.463217735290527,-0.09290504455566406,2,2,political leader,political leader
60,3275327,8.030797004699707,8.047277450561523,0.016480445861816406,2,2,political leader,political leader
61,1976296,9.359029769897461,9.421224594116211,0.06219482421875,2,2,poetess,poetess
62,5052828,12.629425048828125,12.391679763793945,-0.2377452850341797,2,2,journo,journo
63,5304362,8.069816589355469,8.008584022521973,-0.061232566833496094,2,2,political figure,political figure
64,6110369,9.401205062866211,9.41495132446289,0.013746261596679688,4,4,head-shrinker,head-shrinker
65,6055820,14.455110549926758,14.52542781829834,0.07031726837158203,1,1,composer,composer
66,6384726,10.83142375946045,10.632614135742188,-0.19880962371826172,2,2,chemists,chemists
67,4251288,14.71507740020752,14.685440063476562,-0.02963733673095703,1,1,philosopher,philosopher
68,1872067,8.167219161987305,8.174161911010742,0.0069427490234375,2,2,political leader,political leader
69,1905981,6.714481353759766,6.664451599121094,-0.050029754638671875,3,3,motion picture director,motion picture director
70,4973369,10.691117286682129,10.514447212219238,-0.17667007446289062,2,2,journo,journo
71,5582866,16.24681854248047,16.14073371887207,-0.10608482360839844,1,1,economist,economist
72,3154588,8.968711853027344,9.089195251464844,0.1204833984375,2,2,actresses,actresses
73,1094065,11.139634132385254,10.99268627166748,-0.14694786071777344,2,2,journo,journo
74,3780672,8.914679527282715,8.544477462768555,-0.37020206451416016,2,2,actresses,actresses
75,6430975,4.2224884033203125,4.157302379608154,-0.0651860237121582,4,4,singer/songwriter,singer/songwriter
76,4244332,9.110013008117676,8.965888023376465,-0.14412498474121094,2,2,actresses,actresses
77,1805806,14.270858764648438,14.200296401977539,-0.07056236267089844,1,1,composer,composer
78,900521,8.145654678344727,8.31085205078125,0.16519737243652344,2,2,political leader,political leader
79,1044970,7.8648505210876465,8.098437309265137,0.23358678817749023,2,2,political leader,political leader
80,6042978,8.116597175598145,8.235516548156738,0.11891937255859375,2,2,actresses,actresses
81,4062418,7.672093868255615,7.635936737060547,-0.03615713119506836,2,2,political leader,political leader
82,6135583,8.630885124206543,8.654541969299316,0.023656845092773438,3,3,racehorse trainer,racehorse trainer
83,177542,11.33913803100586,11.229865074157715,-0.10927295684814453,2,2,journo,journo
84,5571000,6.414615154266357,6.288748264312744,-0.12586688995361328,3,3,merchant seaman,merchant seaman
85,5651252,7.463117599487305,7.613124370574951,0.15000677108764648,2,2,political leader,political leader
86,4265255,8.902722358703613,9.008471488952637,0.10574913024902344,2,2,political leader,political leader
87,4674890,6.5940165519714355,6.584375858306885,-0.009640693664550781,3,3,radio jockey,radio jockey
88,3111664,8.143470764160156,8.121841430664062,-0.02162933349609375,2,2,theater director,theater director
89,1505982,8.265731811523438,8.170754432678223,-0.09497737884521484,2,2,dramatist,dramatist
90,371747,9.173809051513672,9.273025512695312,0.09921646118164062,2,2,political leader,political leader
91,3882000,9.556326866149902,9.750212669372559,0.19388580322265625,2,2,political leader,political leader
92,1056532,9.003556251525879,8.972847938537598,-0.03070831298828125,2,2,graphic designer,graphic designer
93,843797,10.475672721862793,10.516587257385254,0.04091453552246094,2,2,photog,photog
94,5178335,12.125995635986328,12.345449447631836,0.2194538116455078,2,2,journo,journo
95,1901465,8.516197204589844,8.428047180175781,-0.0881500244140625,2,2,scriptwriter,scriptwriter
96,5254909,10.192383766174316,9.9209566116333,-0.2714271545410156,2,2,actresses,actresses
97,1701577,6.744180202484131,6.872335433959961,0.12815523147583008,3,3,insurrectionist,insurrectionist
98,2951170,8.857257843017578,9.040143966674805,0.18288612365722656,2,2,poetess,poetess
99,5586772,14.129369735717773,13.994806289672852,-0.13456344604492188,1,1,composer,composer
100,584816,8.552346229553223,8.525605201721191,-0.02674102783203125,2,2,political figure,political figure
101,257764,8.942899703979492,8.922991752624512,-0.01990795135498047,2,2,political leader,political leader
102,3116649,10.673138618469238,10.573513984680176,-0.0996246337890625,1,1,diplomat,diplomat
103,2043042,8.540813446044922,8.355334281921387,-0.18547916412353516,2,2,actresses,actresses
104,2171332,8.274378776550293,8.246198654174805,-0.02818012237548828,2,2,political leader,political leader
105,2062111,10.464077949523926,10.235843658447266,-0.22823429107666016,2,2,dramatist,dramatist
106,6392317,6.242796421051025,6.216026306152344,-0.02677011489868164,4,4,Playboy Playmate,Playboy Playmate
107,3930846,8.92686653137207,8.776252746582031,-0.15061378479003906,2,2,political leader,political leader
108,4817052,15.900396347045898,15.96986198425293,0.06946563720703125,1,1,physicist,physicist
109,2139096,8.55848503112793,8.492820739746094,-0.06566429138183594,2,2,actresses,actresses
110,1479687,9.036357879638672,8.86778736114502,-0.16857051849365234,2,2,scriptwriter,playwrite
111,2428794,8.666007995605469,8.650096893310547,-0.015911102294921875,2,2,political leader,political leader
112,6490517,9.684453010559082,9.626657485961914,-0.05779552459716797,2,2,organist,organist
113,743705,14.575745582580566,14.141456604003906,-0.43428897857666016,1,1,mathematician,mathematician
114,2861972,8.429025650024414,8.369401931762695,-0.05962371826171875,2,2,medical doctor,medical doctor
115,3689415,8.614628791809082,8.4839506149292,-0.1306781768798828,2,2,political leader,political leader
116,399341,10.158323287963867,10.361390113830566,0.20306682586669922,2,2,actresses,actresses
117,2201087,15.20290470123291,15.36766529083252,0.16476058959960938,1,1,composer,composer
118,2101249,10.063955307006836,9.855598449707031,-0.2083568572998047,2,2,political leader,political leader
119,5574760,14.414044380187988,14.007340431213379,-0.4067039489746094,1,1,composer,composer
120,1642428,7.7850565910339355,7.800010681152344,0.014954090118408203,2,2,political leader,political leader
121,2533751,8.476547241210938,8.61524486541748,0.13869762420654297,2,2,political leader,political leader
122,5431559,8.002801895141602,8.027880668640137,0.025078773498535156,2,2,political leader,political leader
123,380651,16.020423889160156,16.482505798339844,0.4620819091796875,1,1,composer,composer
124,5576709,11.821399688720703,11.757035255432129,-0.06436443328857422,2,2,journo,journo
125,5981733,7.847110271453857,7.829159736633301,-0.01795053482055664,2,2,actresses,actresses
126,4626587,5.7252678871154785,5.886704921722412,0.1614370346069336,3,3,barrister,barrister
127,896602,7.323696613311768,7.354379177093506,0.03068256378173828,3,3,chef de cuisine,chef de cuisine
128,705614,7.282763481140137,7.163484573364258,-0.1192789077758789,2,2,political leader,political leader
129,6517629,14.444547653198242,14.850244522094727,0.4056968688964844,1,1,illustrator,illustrator
130,2348074,8.836600303649902,8.921249389648438,0.08464908599853516,2,2,actresses,actresses
131,3954287,8.054781913757324,8.048983573913574,-0.00579833984375,2,2,political leader,political leader
132,3151249,7.635921478271484,7.643014907836914,0.0070934295654296875,2,2,political leader,political leader
133,4653283,7.089253902435303,7.093716144561768,0.004462242126464844,2,2,sound engineer,sound engineer
134,3889778,12.343341827392578,12.431157112121582,0.0878152847290039,2,2,journo,journo
135,332566,14.959041595458984,14.773954391479492,-0.1850872039794922,1,1,mathematician,mathematician
136,4918912,7.802778244018555,7.7838521003723145,-0.018926143646240234,2,2,computer scientist,computer scientist
137,5111257,8.977127075195312,9.152316093444824,0.17518901824951172,2,2,political leader,political leader
138,1348390,15.709657669067383,15.967201232910156,0.25754356384277344,1,1,mathematician,mathematician
139,4760447,8.094508171081543,8.188515663146973,0.09400749206542969,2,2,TV host,TV host
140,4411817,10.76441478729248,10.813358306884766,0.048943519592285156,2,2,political leader,political leader
141,4057234,5.725291728973389,5.583236217498779,-0.14205551147460938,3,3,agriculturist,agriculturist
142,917458,9.268991470336914,9.12890338897705,-0.14008808135986328,2,2,political leader,political leader
143,415791,16.39906883239746,16.69980239868164,0.3007335662841797,1,1,diplomat,diplomat
144,5138925,9.679957389831543,9.659502983093262,-0.02045440673828125,2,2,actresses,actresses
145,2376692,9.164457321166992,9.226935386657715,0.062478065490722656,2,2,poetess,poetess
146,5855941,8.743781089782715,8.803613662719727,0.05983257293701172,2,2,actresses,actresses
147,5148350,13.011502265930176,12.669012069702148,-0.34249019622802734,1,1,composer,composer
148,5032330,7.844414710998535,7.491405010223389,-0.3530097007751465,2,2,rabbi,rabbi
149,2942698,6.934164047241211,6.914875507354736,-0.01928853988647461,3,3,motion picture director,motion picture director
150,3727391,10.163091659545898,10.38850212097168,0.22541046142578125,2,2,political leader,political figure
151,2712125,10.99551773071289,10.925698280334473,-0.06981945037841797,2,2,photog,photog
152,2629344,8.74554443359375,8.737018585205078,-0.008525848388671875,2,2,political leader,political leader
153,5887509,8.78535270690918,8.5421142578125,-0.2432384490966797,2,2,jurist,jurist
154,5704779,11.18272590637207,11.072937965393066,-0.1097879409790039,2,2,scriptwriter,scriptwriter
155,3049219,11.500598907470703,11.3826904296875,-0.11790847778320312,2,2,song writer,song writer
156,3310098,8.352147102355957,8.415461540222168,0.06331443786621094,3,3,motion picture director,motion picture director
157,2411732,8.081953048706055,8.167506217956543,0.08555316925048828,2,2,political leader,political leader
158,2876983,9.799406051635742,9.757309913635254,-0.04209613800048828,2,2,hostess,hostess
159,1371300,10.488065719604492,10.422416687011719,-0.06564903259277344,2,2,music producer,music producer
160,3455880,11.670412063598633,11.677160263061523,0.006748199462890625,2,2,journo,journo
161,2675510,10.005647659301758,9.911399841308594,-0.09424781799316406,1,1,composer,composer
162,1790865,7.724425315856934,7.799888610839844,0.07546329498291016,2,2,Christian missionary,Christian missionary
163,141296,8.68120002746582,8.543734550476074,-0.1374654769897461,2,2,political leader,political leader
164,3884509,10.471078872680664,10.742823600769043,0.2717447280883789,2,2,political leader,political leader
165,1412677,9.887778282165527,9.890379905700684,0.00260162353515625,2,2,actresses,actresses
166,4700304,13.485954284667969,13.249284744262695,-0.23666954040527344,1,1,monk,monk
167,2513644,12.150308609008789,12.296187400817871,0.14587879180908203,1,1,composer,composer
168,1046826,8.735186576843262,8.716532707214355,-0.01865386962890625,2,2,music producer,music producer
169,3228628,6.609611988067627,6.5449676513671875,-0.06464433670043945,3,3,biochemist,biochemist
170,5394014,5.2463698387146,5.173914909362793,-0.07245492935180664,3,3,agriculturist,agriculturist
171,707302,8.469704627990723,8.484909057617188,0.015204429626464844,2,2,bandleader,bandleader
172,2738003,10.3316650390625,10.403483390808105,0.07181835174560547,2,2,journo,journo
173,488360,9.138723373413086,9.098319053649902,-0.040404319763183594,2,2,political leader,political leader
174,4032681,8.349895477294922,8.353392601013184,0.0034971237182617188,2,2,actresses,actresses
175,969078,9.780391693115234,9.876890182495117,0.09649848937988281,2,2,actresses,actresses
176,381474,9.247245788574219,9.317986488342285,0.0707406997680664,2,2,actresses,actresses
177,4245478,6.835931301116943,6.724501132965088,-0.11143016815185547,3,3,impresario,impresario
178,267222,7.301732540130615,7.082793712615967,-0.21893882751464844,2,2,actresses,actresses
179,1649869,10.16573715209961,10.231271743774414,0.06553459167480469,2,2,art director,art director
180,5761278,6.855445861816406,6.836540222167969,-0.0189056396484375,4,4,singer-lyricist,singer-lyricist
181,5749211,7.203069686889648,7.174766540527344,-0.028303146362304688,3,3,motion picture director,motion picture director
182,5930534,3.8819451332092285,3.817403793334961,-0.06454133987426758,4,4,singer/songwriter,singer/songwriter
183,3369181,6.649632453918457,6.650136947631836,0.0005044937133789062,4,4,singer-lyricist,singer-lyricist
184,873819,8.654620170593262,8.649907112121582,-0.0047130584716796875,2,2,political leader,political leader
185,2873463,9.809366226196289,9.724699974060059,-0.08466625213623047,2,2,actresses,actresses
186,190883,13.026702880859375,12.765091896057129,-0.2616109848022461,1,1,diplomat,diplomat
187,650179,15.579315185546875,15.538078308105469,-0.04123687744140625,1,1,composer,composer
188,4007034,8.329312324523926,8.519691467285156,0.19037914276123047,2,2,political leader,political leader
189,1888642,10.598831176757812,10.64230728149414,0.043476104736328125,2,2,music producer,music producer
190,503998,9.710661888122559,9.690664291381836,-0.019997596740722656,2,2,song writer,song writer
191,2604063,7.225889205932617,7.220898151397705,-0.004991054534912109,3,3,motion picture director,motion picture director
192,2464553,8.123556137084961,8.283185005187988,0.15962886810302734,2,2,actresses,actresses
193,149790,8.910022735595703,8.92160415649414,0.0115814208984375,2,2,actresses,actresses
194,378956,6.84398889541626,6.7878899574279785,-0.05609893798828125,3,3,motion picture director,motion picture director
195,1809727,9.263254165649414,9.061629295349121,-0.20162487030029297,2,2,political leader,political leader
196,2111491,14.594293594360352,14.370074272155762,-0.22421932220458984,1,1,astronomer,astronomer
197,262900,8.690126419067383,8.497119903564453,-0.1930065155029297,2,2,reverend,reverend
198,5358173,8.55630111694336,8.648897171020508,0.09259605407714844,2,2,geneticist,geneticist
199,4349875,16.41014862060547,16.88022804260254,0.4700794219970703,1,1,philosopher,philosopher
